,spi_sort,spid_sort,score_sort,similarity_flag
501,C301PI 060012C,JE CRC301 PT 060012C,76,0
502,C301PI 060012C,JE CRC301 PIC 060014,71,0
503,C301PI 060012C,JE CRC301 PDI 060010,71,0
504,C301PI 060012C,JE CRC301 PIC 060013,71,0
505,C301PDT 060008,JE CRC301 PDT 060002,76,0
506,C301PDT 060008,JE CRC301 PDT 030018,71,0
507,C301PDT 060008,JE CRC301 PDT 030087,71,0
508,C301PDT 060008,JE CRC301 PT 020008C,71,0
509,C301PDT 060008,JE CRC301 LDT 020008,71,0
510,C301PDI 060008,JE CRC301 PDI 060010,76,0
511,C301PDI 060008,CRC301 PI 060017A,71,0
512,C301PDI 060008,JE CRC301 LIC 060008,71,0
513,C301PDI 060008,JE CRC301 PDT 060002,71,0
514,C301PDI 060008,JE CRC301 PDI 050020,71,0
515,C301PDT 060009,JE CRC301 PDT 060002,76,0
516,C301PDT 060009,JE CRC301 PDT 200100,71,0
517,C301PDT 060009,JE CRC301 PDT 160050,71,0
518,C301PDT 060009,JE CRC301 PDT 160030,71,0
519,C301PDT 060009,JE CRC301 PDI 060010,71,0
520,C301PDI 060009,JE CRC301 PDI 060010,76,0
521,C301PDI 060009,JE CRC301 PDI 030094,71,0
522,C301PDI 060009,CRC301 PI 060017A,71,0
523,C301PDI 060009,JE CRC301 PDI 180009,71,0
524,C301PDI 060009,JE CRC301 PDT 060002,71,0
525,C301PDT 060010,JE CRC301 PDI 060010,76,0
526,C301PDT 060010,JE CRC301 PDT 020010,76,0
527,C301PDT 060010,JE CRC301 PDT 060002,76,0
528,C301PDT 060010,CRC301 PDT 020101A,75,0
529,C301PDT 060010,JE CRC301 TI 060010,73,0
530,C301PDI 060010,JE CRC301 PDI 060010,82,1
531,C301PDI 060010,CRC301 PI 060017A,77,0
532,C301PDI 060010,CRC301 PDI 020103A,75,0
533,C301PDI 060010,CRC301 PDI 020101A,75,0
534,C301PDI 060010,JE CRC301 TI 060010,73,0
535,C301TW 060002,JE CRC301 LT 060002,75,0
536,C301TW 060002,JE CRC301 PDT 060002,73,0
537,C301TW 060002,JE CRC301 TI 060002B,73,0
538,C301TW 060002,JE CRC301 M 060002B,69,0
539,C301TW 060002,JE CRC301 FT 060007,69,0
540,C301TE 060002,JE CRC301 M 060002B,75,0
541,C301TE 060002,JE CRC301 FT 060007,75,0
542,C301TE 060002,JE CRC301 TE 060012,75,0
543,C301TE 060002,JE CRC301 FT 080002,75,0
544,C301TE 060002,JE CRC301 LT 060002,75,0
545,C301TT 060002A,JE CRC301 TT 070002A,76,0
546,C301TT 060002A,JE CRC301 TT 060001AH,74,0
547,C301TT 060002A,JE CRC301 TT 060001AC,74,0
548,C301TT 060002A,JE CRC301 TT 060005,73,0
549,C301TT 060002A,JE CRC301 TT 060021,73,0
550,C301TI 060002A,JE CRC301 LI 060002A,76,0
551,C301TI 060002A,JE CRC301 TI 060002B,76,0
552,C301TI 060002A,JE CRC301 TI 060001AC,74,0
553,C301TI 060002A,JE CRC301 TI 060001BA,74,0
554,C301TI 060002A,JE CRC301 TI 060010,73,0
555,C301TY 060002,JE CRC301 LT 060002,75,0
556,C301TY 060002,JE CRC301 PDT 060002,73,0
557,C301TY 060002,JE CRC301 TI 060002B,73,0
558,C301TY 060002,JE CRC301 TY 080001,69,0
559,C301TY 060002,JE CRC301 M 060002B,69,0
560,C301TDIC 060002,JE CRC301 TIC 030002,74,0
561,C301TDIC 060002,JE CRC301 TIC 070002,74,0
562,C301TDIC 060002,JE CRC301 TI 060002B,74,0
563,C301TDIC 060002,JE CRC301 TI 060010,71,0
564,C301TDIC 060002,JE CRC301 TI 060001,71,0
565,C301AE 060003A,JE CRC301 LI 060003A,76,0
566,C301AE 060003A,JE CRC301 AI 060003BB,74,0
567,C301AE 060003A,JE CRC301 AI 060003AC,74,0
568,C301AE 060003A,JE CRC301 FY 060003,73,0
569,C301AE 060003A,JE CRC301 AI 010003,73,0
570,C301AE 060003B,JE CRC301 AI 060003BB,74,0
571,C301AE 060003B,JE CRC301 M 060002B,73,0
572,C301AE 060003B,JE CRC301 FY 060003,73,0
573,C301AE 060003B,JE CRC301 M 020003B,73,0
574,C301AE 060003B,JE CRC301 M 030003B,73,0
575,C301AT 060003A,JE CRC301 LI 060003A,71,0
576,C301AT 060003A,JE CRC301 LT 200003A,71,0
577,C301AT 060003A,JE CRC301 AI 060003BB,69,0
578,C301AT 060003A,JE CRC301 TI 060001AC,69,0
579,C301AT 060003A,JE CRC301 AI 060003AC,69,0
580,C301AI 060003AA,JE CRC301 LI 060003A,74,0
581,C301AI 060003AA,JE CRC301 AI 060003AC,72,0
582,C301AI 060003AA,JE CRC301 PI 060037A,69,0
583,C301AI 060003AA,CRC301 PI 060017A,69,0
584,C301AI 060003AA,JE CRC301 AI 060005A,69,0
585,C301FE 060001,JE CRC301 FT 060007,75,0
586,C301FE 060001,JE CRC301 FY 060003,75,0
587,C301FE 060001,JE CRC301 FV 080001,75,0
588,C301FE 060001,JE CRC301 FE 060008,75,0
589,C301FE 060001,JE CRC301 FE 060007,75,0
590,C301FT 060001,JE CRC301 FT 060007,75,0
591,C301FT 060001,JE CRC301 TI 060001,75,0
592,C301FT 060001,JE CRC301 FT 060004,75,0
593,C301FT 060001,CRC301 TT 090001B,73,0
594,C301FT 060001,JE CRC301 TI 060001AC,71,0
595,C301FIC 060001,JE CRC301 FIC 040001,76,0
596,C301FIC 060001,JE CRC301 FIC 070001,76,0
597,C301FIC 060001,JE CRC301 FIC 200001,76,0
598,C301FIC 060001,JE CRC301 TI 060001,73,0
599,C301FIC 060001,JE CRC301 PIC 060014,71,0
600,C301FV 060001,JE CRC301 FV 080001,75,0
601,C301FV 060001,JE CRC301 XV 060001,75,0
602,C301FV 060001,JE CRC301 FV 160005,69,0
603,C301FV 060001,JE CRC301 FV 030018,69,0
604,C301FV 060001,JE CRC301 FV 030031,69,0
605,C301FE 060002,JE CRC301 M 060002B,75,0
606,C301FE 060002,JE CRC301 FT 060007,75,0
607,C301FE 060002,JE CRC301 FY 060003,75,0
608,C301FE 060002,JE CRC301 FE 060008,75,0
609,C301FE 060002,JE CRC301 FE 060007,75,0
610,C301FT 060002,JE CRC301 FT 060007,75,0
611,C301FT 060002,JE CRC301 FT 080002,75,0
612,C301FT 060002,JE CRC301 LT 060002,75,0
613,C301FT 060002,JE CRC301 FT 060004,75,0
614,C301FT 060002,JE CRC301 PDT 060002,73,0
615,C301FIC 060002,JE CRC301 FIC 020002,76,0
616,C301FIC 060002,JE CRC301 FIC 050002,76,0
617,C301FIC 060002,CRC301 FIC 030024C,75,0
618,C301FIC 060002,JE CRC301 FIC 020008,71,0
619,C301FIC 060002,JE CRC301 FIC 040010,71,0
620,C301FV 060002,JE CRC301 FV 160002,75,0
621,C301FV 060002,JE CRC301 FV 020024,69,0
622,C301FV 060002,JE CRC301 FV 160005,69,0
623,C301FV 060002,JE CRC301 M 060002B,69,0
624,C301FV 060002,JE CRC301 FT 060007,69,0
625,C301FE 060008,JE CRC301 FE 060008,81,0
626,C301FE 060008,JE CRC301 FT 060007,75,0
627,C301FE 060008,JE CRC301 FE 030008,75,0
628,C301FE 060008,JE CRC301 FY 060003,75,0
629,C301FE 060008,JE CRC301 FE 200008,75,0
630,C301FT 060008,JE CRC301 FT 060007,75,0
631,C301FT 060008,JE CRC301 FE 060008,75,0
632,C301FT 060008,JE CRC301 FT 060004,75,0
633,C301FT 060008,JE CRC301 FT 040007,69,0
634,C301FT 060008,JE CRC301 FT 070006,69,0
635,C301FIC 060008,JE CRC301 FIC 020008,76,0
636,C301FIC 060008,JE CRC301 LIC 060008,76,0
637,C301FIC 060008,JE CRC301 FIC 160008,76,0
638,C301FIC 060008,JE CRC301 FIC 040008,76,0
639,C301FIC 060008,JE CRC301 FE 060008,73,0
640,C301FV 060008,JE CRC301 FE 060008,75,0
641,C301FV 060008,JE CRC301 XV 060008,75,0
642,C301FV 060008,JE CRC301 FV 020008,75,0
643,C301FV 060008,JE CRC301 FV 160005,69,0
644,C301FV 060008,JE CRC301 FV 030018,69,0
645,C301FE 060009,JE CRC301 FT 060007,75,0
646,C301FE 060009,JE CRC301 FY 060003,75,0
647,C301FE 060009,JE CRC301 FE 060008,75,0
648,C301FE 060009,JE CRC301 FE 060007,75,0
649,C301FE 060009,JE CRC301 FE 160009,75,0
650,C301FT 060009,JE CRC301 FT 060007,75,0
651,C301FT 060009,JE CRC301 FT 060004,75,0
652,C301FT 060009,JE CRC301 FT 040007,69,0
653,C301FT 060009,JE CRC301 FT 070006,69,0
654,C301FT 060009,JE CRC301 FY 060003,69,0
655,C301FIC 060009,JE CRC301 FIC 020008,71,0
656,C301FIC 060009,JE CRC301 FIC 040010,71,0
657,C301FIC 060009,JE CRC301 LIC 060010,71,0
658,C301FIC 060009,JE CRC301 FIC 020002,71,0
659,C301FIC 060009,JE CRC301 FIC 080050,71,0
660,C301FV 060009,CRC301 HV 050009,76,0
661,C301FV 060009,JE CRC301 FV 160009,75,0
662,C301FV 060009,JE CRC301 FV 160005,69,0
663,C301FV 060009,JE CRC301 EV 090009,69,0
664,C301FV 060009,JE CRC301 FT 060007,69,0
665,C301FE 060010,JE CRC301 FT 060007,75,0
666,C301FE 060010,JE CRC301 FY 060003,75,0
667,C301FE 060010,JE CRC301 TI 060010,75,0
668,C301FE 060010,JE CRC301 FE 060008,75,0
669,C301FE 060010,JE CRC301 FE 060007,75,0
670,C301FT 060010,JE CRC301 FT 060007,75,0
671,C301FT 060010,JE CRC301 TI 060010,75,0
672,C301FT 060010,JE CRC301 FT 060004,75,0
673,C301FT 060010,JE CRC301 TT 060010,75,0
674,C301FT 060010,JE CRC301 FT 040007,69,0
675,C301FIC 060010,JE CRC301 FIC 040010,76,0
676,C301FIC 060010,JE CRC301 LIC 060010,76,0
677,C301FIC 060010,JE CRC301 TI 060010,73,0
678,C301FIC 060010,JE CRC301 PIC 060014,71,0
679,C301FIC 060010,JE CRC301 FIC 020008,71,0
680,C301FV 060010,JE CRC301 FV 040010,75,0
681,C301FV 060010,JE CRC301 FV 160005,69,0
682,C301FV 060010,JE CRC301 FV 030018,69,0
683,C301FV 060010,JE CRC301 FV 030031,69,0
684,C301FV 060010,JE CRC301 FT 060007,69,0
685,C301XV 060001,JE CRC301 XV 060001,81,0
686,C301XV 060001,JE CRC301 XV 200001,75,0
687,C301XV 060001,JE CRC301 XV 060004,75,0
688,C301XV 060001,JE CRC301 XV 060008,75,0
689,C301XV 060001,JE CRC301 XV 030020,69,0
690,C301XY 060001A,JE CRC301 XV 060001,73,0
691,C301XY 060001A,CRC301 PI 060017A,71,0
692,C301XY 060001A,JE CRC301 LI 060001A,71,0
693,C301XY 060001A,JE CRC301 TI 060001AC,69,0
694,C301XY 060001A,JE CRC301 TT 060001AH,69,0
695,C301XZSO 060001,JE CRC301 XZSO 090007,72,0
696,C301XZSO 060001,JE CRC301 XV 060001,71,0
697,C301XZSO 060001,JE CRC301 XZSO 050018B,70,0
698,C301XZSO 060001,JE CRC301 XZSO 050011B,70,0
699,C301XZSO 060001,JE CRC301 XZSO 050019A,70,0
700,C301XZLO 060001,JE CRC301 XZLC 060010,72,0
701,C301XZLO 060001,JE CRC301 XZLC 060011,72,0
702,C301XZLO 060001,JE CRC301 XV 060001,71,0
703,C301XZLO 060001,JE CRC301 XZLO 070004A,70,0
704,C301XZLO 060001,JE CRC301 XZLO 050014B,70,0
705,C301XZSC 060001,JE CRC301 XZLC 060010,72,0
706,C301XZSC 060001,JE CRC301 XZSC 070003,72,0
707,C301XZSC 060001,JE CRC301 EZSC 090001,72,0
708,C301XZSC 060001,JE CRC301 XZLC 060011,72,0
709,C301XZSC 060001,JE CRC301 XZSC 050015,72,0
710,C301XZLC 060001,JE CRC301 XZLC 060010,78,0
711,C301XZLC 060001,JE CRC301 XZLC 060011,78,0
712,C301XZLC 060001,JE CRC301 XV 060001,71,0
713,C301XZLC 060001,JE CRC301 LIC 060010,69,0
714,C301XZLC 060001,JE CRC301 LIC 060008,69,0
715,C301PA 060002,JE CRC301 PDT 060002,73,0
716,C301PA 060002,JE CRC301 M 060002B,69,0
717,C301PA 060002,JE CRC301 LT 060002,69,0
718,C301PA 060002,JE CRC301 PV 050002,69,0
719,C301PA 060002,CRC301 000600,69,0
720,C301LT 060005A,JE CRC301 TT 060005,73,0
721,C301LT 060005A,JE CRC301 LT 060002,73,0
722,C301LT 060005A,JE CRC301 LT 070005B,71,0
723,C301LT 060005A,JE CRC301 LI 060003A,71,0
724,C301LT 060005A,JE CRC301 LT 200007A,71,0
725,C301LI 060005,JE CRC301 LI 060015,75,0
726,C301LI 060005,JE CRC301 LI 060003A,73,0
727,C301LI 060005,JE CRC301 LIC 060010,73,0
728,C301LI 060005,JE CRC301 LIC 060008,73,0
729,C301LI 060005,JE CRC301 LI 060002A,73,0
730,C301LIC 060005A,JE CRC301 LI 060003A,74,0
731,C301LIC 060005A,JE CRC301 LIC 060010,74,0
732,C301LIC 060005A,JE CRC301 LIC 060008,74,0
733,C301LIC 060005A,JE CRC301 LI 060002A,74,0
734,C301LIC 060005A,JE CRC301 LI 060001A,74,0
735,C301LT 060005B,JE CRC301 LT 070005B,76,0
736,C301LT 060005B,JE CRC301 LT 160005B,76,0
737,C301LT 060005B,JE CRC301 LT 040005B,76,0
738,C301LT 060005B,JE CRC301 LT 030005B,76,0
739,C301LT 060005B,JE CRC301 TT 060005,73,0
740,C301LIC 060005B,JE CRC301 LIC 060010,74,0
741,C301LIC 060005B,JE CRC301 LIC 060008,74,0
742,C301LIC 060005B,JE CRC301 LI 060002B,74,0
743,C301LIC 060005B,JE CRC301 LIC 030056B,72,0
744,C301LIC 060005B,JE CRC301 LI 060015,71,0
745,C301LHS 060005,JE CRC301 LHS 200005,76,0
746,C301LHS 060005,JE CRC301 LHS 160005,76,0
747,C301LHS 060005,JE CRC301 LHS 040005,76,0
748,C301LHS 060005,JE CRC301 HS 060003,73,0
749,C301LHS 060005,JE CRC301 HS 080005B,71,0
750,C301LG 060007A,JE CRC301 LG 030007,73,0
751,C301LG 060007A,JE CRC301 LI 060003A,71,0
752,C301LG 060007A,JE CRC301 LG 090027A,71,0
753,C301LG 060007A,CRC301 PI 060017A,71,0
754,C301LG 060007A,JE CRC301 LT 200007A,71,0
755,C301PSV 060015,JE CRC301 PV 060014,73,0
756,C301PSV 060015,JE CRC301 PSV 200059,71,0
757,C301PSV 060015,JE CRC301 PSV 060040,71,0
758,C301PSV 060015,JE CRC301 PSV 110001,71,0
759,C301PSV 060015,JE CRC301 PSV 020151,71,0
760,C301PSV 060016,JE CRC301 PSV 060006,76,0
761,C301PSV 060016,JE CRC301 PV 060014,73,0
762,C301PSV 060016,JE CRC301 PSV 060040,71,0
763,C301PSV 060016,JE CRC301 PSV 110001,71,0
764,C301PSV 060016,CRC301 PI 060017A,71,0
765,C301FE 060003,JE CRC301 FY 060003,81,0
766,C301FE 060003,CRC301 FE 090503,76,0
767,C301FE 060003,JE CRC301 FT 060007,75,0
768,C301FE 060003,JE CRC301 FE 060008,75,0
769,C301FE 060003,JE CRC301 FE 060007,75,0
770,C301FT 060003,JE CRC301 FT 060007,75,0
771,C301FT 060003,JE CRC301 FY 060003,75,0
772,C301FT 060003,JE CRC301 FT 060004,75,0
773,C301FT 060003,JE CRC301 FT 040007,69,0
774,C301FT 060003,JE CRC301 FT 030031,69,0
775,C301FIC 060003,JE CRC301 FY 060003,73,0
776,C301FIC 060003,JE CRC301 FIC 020008,71,0
777,C301FIC 060003,JE CRC301 FIC 040010,71,0
778,C301FIC 060003,JE CRC301 LI 060003A,71,0
779,C301FIC 060003,JE CRC301 LIC 060010,71,0
780,C301FV 060003,JE CRC301 FY 060003,75,0
781,C301FV 060003,JE CRC301 FV 050003,75,0
782,C301FV 060003,JE CRC301 FV 160005,69,0
783,C301FV 060003,JE CRC301 FV 030031,69,0
784,C301FV 060003,JE CRC301 FT 060007,69,0
785,C301FY 060003,JE CRC301 FY 060003,81,0
786,C301FY 060003,JE CRC301 FY 060007B,73,0
787,C301FY 060003,JE CRC301 FT 060007,69,0
788,C301FY 060003,JE CRC301 FE 060008,69,0
789,C301FY 060003,JE CRC301 FE 060007,69,0
790,C301HS 060003,JE CRC301 HS 060003,81,0
791,C301HS 060003,JE CRC301 HS 040003,75,0
792,C301HS 060003,JE CRC301 LHS 020003,73,0
793,C301HS 060003,JE CRC301 LHS 040003,73,0
794,C301HS 060003,JE CRC301 FY 060003,69,0
795,C301FE 060006,JE CRC301 FE 060006,81,0
796,C301FE 060006,JE CRC301 FT 070006,75,0
797,C301FE 060006,JE CRC301 FT 060007,75,0
798,C301FE 060006,JE CRC301 FY 060003,75,0
799,C301FE 060006,JE CRC301 FV 020006,75,0
800,C301FT 060006,JE CRC301 FT 070006,75,0
801,C301FT 060006,JE CRC301 FT 060007,75,0
802,C301FT 060006,JE CRC301 FT 400006,75,0
803,C301FT 060006,JE CRC301 FT 060004,75,0
804,C301FT 060006,JE CRC301 FE 060006,75,0
805,C301FIC 060006,JE CRC301 FIC 090006,76,0
806,C301FIC 060006,JE CRC301 FIC 020006,76,0
807,C301FIC 060006,JE CRC301 FE 060006,73,0
808,C301FIC 060006,JE CRC301 TIC 080006,71,0
809,C301FIC 060006,JE CRC301 FIC 020008,71,0
810,C301FV 060006,JE CRC301 FV 020006,75,0
811,C301FV 060006,JE CRC301 FE 060006,75,0
812,C301FV 060006,JE CRC301 PSV 060006,73,0
813,C301FV 060006,JE CRC301 FV 160005,69,0
814,C301FV 060006,JE CRC301 FT 070006,69,0
815,C301FY 060006,JE CRC301 FY 060003,75,0
816,C301FY 060006,JE CRC301 FY 200006,75,0
817,C301FY 060006,JE CRC301 FE 060006,75,0
818,C301FY 060006,JE CRC301 FY 090006A,73,0
819,C301FY 060006,JE CRC301 FY 060007B,73,0
820,C301FHS 060006,JE CRC301 HS 080006,73,0
821,C301FHS 060006,JE CRC301 HS 060003,73,0
822,C301FHS 060006,JE CRC301 FE 060006,73,0
823,C301FHS 060006,JE CRC301 PSV 060006,71,0
824,C301FHS 060006,JE CRC301 HY 200006,67,0
825,C301HV 060001,CRC301 HV 050009,76,0
826,C301HV 060001,JE CRC301 HV 400001,75,0
827,C301HV 060001,JE CRC301 XV 060001,75,0
828,C301HV 060001,JE CRC301 XV 200001,69,0
829,C301HV 060001,JE CRC301 HV 130001,69,0
830,C301HIC 060001,CRC301 HIC 150001,77,0
831,C301HIC 060001,JE CRC301 TI 060001,73,0
832,C301HIC 060001,JE CRC301 PIC 060014,71,0
833,C301HIC 060001,JE CRC301 PIC 070001,71,0
834,C301HIC 060001,CRC301 PI 060017A,71,0
835,C301HV 060002,CRC301 HV 050009,76,0
836,C301HV 060002,JE CRC301 M 060002B,69,0
837,C301HV 060002,JE CRC301 HV 400001,69,0
838,C301HV 060002,CRC301 EV 030032,69,0
839,C301HV 060002,JE CRC301 XV 060004,69,0
840,C301HIC 060002,JE CRC301 TIC 030002,71,0
841,C301HIC 060002,JE CRC301 LIC 060010,71,0
842,C301HIC 060002,JE CRC301 FIC 020002,71,0
843,C301HIC 060002,JE CRC301 LIC 060008,71,0
844,C301HIC 060002,JE CRC301 HIC 170002,71,0
845,C301HV 060004,CRC301 HV 050009,76,0
846,C301HV 060004,JE CRC301 XV 060004,75,0
847,C301HV 060004,JE CRC301 EV 060004,75,0
848,C301HV 060004,JE CRC301 EV 030004,69,0
849,C301HV 060004,CRC301 HV 140014,69,0
850,C301HIC 060004,JE CRC301 PIC 060014,71,0
851,C301HIC 060004,JE CRC301 LIC 060010,71,0
852,C301HIC 060004,JE CRC301 LIC 060008,71,0
853,C301HIC 060004,JE CRC301 HIC 120004,71,0
854,C301HIC 060004,JE CRC301 FIC 020004,71,0
855,C301HV 060005,CRC301 HV 050009,76,0
856,C301HV 060005,JE CRC301 FV 160005,69,0
857,C301HV 060005,JE CRC301 XV 080005,69,0
858,C301HV 060005,JE CRC301 XV 030005,69,0
859,C301HV 060005,JE CRC301 HV 400001,69,0
860,C301HIC 060005,JE CRC301 LIC 060010,71,0
861,C301HIC 060005,JE CRC301 LIC 060008,71,0
862,C301HIC 060005,JE CRC301 HIC 140005,71,0
863,C301HIC 060005,CRC301 HIC 150001,71,0
864,C301HIC 060005,JE CRC301 FIC 070005,71,0
865,C301HV 060006,CRC301 HV 050009,76,0
866,C301HV 060006,JE CRC301 PSV 060006,73,0
867,C301HV 060006,JE CRC301 HY 200006,69,0
868,C301HV 060006,JE CRC301 XV 070006,69,0
869,C301HV 060006,JE CRC301 FV 020006,69,0
870,C301HIC 060006,JE CRC301 TIC 080006,71,0
871,C301HIC 060006,JE CRC301 LIC 060010,71,0
872,C301HIC 060006,JE CRC301 LIC 060008,71,0
873,C301HIC 060006,JE CRC301 FIC 090006,71,0
874,C301HIC 060006,CRC301 HIC 150001,71,0
875,C301FE 060005,JE CRC301 FV 160005,75,0
876,C301FE 060005,JE CRC301 FT 060007,75,0
877,C301FE 060005,JE CRC301 FO 090005,75,0
878,C301FE 060005,JE CRC301 FY 060003,75,0
879,C301FE 060005,JE CRC301 FE 060008,75,0
880,C301FT 060005,JE CRC301 FT 060007,75,0
881,C301FT 060005,JE CRC301 FT 080005,75,0
882,C301FT 060005,JE CRC301 TT 060005,75,0
883,C301FT 060005,JE CRC301 FT 040005,75,0
884,C301FT 060005,JE CRC301 FT 060004,75,0
885,C301FIC 060005,JE CRC301 FIC 070005,76,0
886,C301FIC 060005,JE CRC301 FIC 020008,71,0
887,C301FIC 060005,JE CRC301 FIC 040010,71,0
888,C301FIC 060005,JE CRC301 LIC 060010,71,0
889,C301FIC 060005,JE CRC301 FIC 020002,71,0
890,C301FV 060005,JE CRC301 FV 160005,75,0
891,C301FV 060005,JE CRC301 FT 060007,69,0
892,C301FV 060005,JE CRC301 XV 080005,69,0
893,C301FV 060005,JE CRC301 FO 090005,69,0
894,C301FV 060005,JE CRC301 FY 060003,69,0
895,C301FY 060005,JE CRC301 FY 060003,75,0
896,C301FY 060005,JE CRC301 FY 060007B,73,0
897,C301FY 060005,JE CRC301 FV 160005,69,0
898,C301FY 060005,JE CRC301 FT 060007,69,0
899,C301FY 060005,JE CRC301 FO 090005,69,0
900,C301FE 060004,JE CRC301 FT 060004,81,0
901,C301FE 060004,JE CRC301 FT 060007,75,0
902,C301FE 060004,JE CRC301 FY 060003,75,0
903,C301FE 060004,JE CRC301 FE 060008,75,0
904,C301FE 060004,JE CRC301 FE 060007,75,0
905,C301FT 060004,JE CRC301 FT 060004,81,0
906,C301FT 060004,JE CRC301 FT 060007,75,0
907,C301FT 060004,JE CRC301 FT 080004,75,0
908,C301FT 060004,JE CRC301 FT 040007,69,0
909,C301FT 060004,JE CRC301 FT 400041,69,0
910,C301FIC 060004,JE CRC301 FIC 020004,76,0
911,C301FIC 060004,JE CRC301 FIC 090004,76,0
912,C301FIC 060004,CRC301 FIC 030024C,75,0
913,C301FIC 060004,JE CRC301 FT 060004,73,0
914,C301FIC 060004,JE CRC301 FI 030004,73,0
915,C301FV 060004,JE CRC301 XV 060004,75,0
916,C301FV 060004,JE CRC301 FT 060004,75,0
917,C301FV 060004,JE CRC301 EV 060004,75,0
918,C301FV 060004,JE CRC301 FV 020024,69,0
919,C301FV 060004,JE CRC301 FV 160005,69,0
920,C301FY 060004,JE CRC301 FY 060003,75,0
921,C301FY 060004,JE CRC301 FY 200004,75,0
922,C301FY 060004,JE CRC301 FT 060004,75,0
923,C301FY 060004,JE CRC301 FY 060007B,73,0
924,C301FY 060004,JE CRC301 FT 060007,69,0
925,C301XV 060005,JE CRC301 XV 080005,75,0
926,C301XV 060005,JE CRC301 XV 030005,75,0
927,C301XV 060005,JE CRC301 XV 060004,75,0
928,C301XV 060005,JE CRC301 XV 060008,75,0
929,C301XV 060005,JE CRC301 XV 070005,75,0
930,C301XY 060005,JE CRC301 XV 080005,69,0
931,C301XY 060005,JE CRC301 FY 060003,69,0
932,C301XY 060005,JE CRC301 XV 030005,69,0
933,C301XY 060005,JE CRC301 TT 060005,69,0
934,C301XY 060005,JE CRC301 XV 060004,69,0
935,C301XZSO 060005,JE CRC301 XZSO 090007,72,0
936,C301XZSO 060005,JE CRC301 XZSC 090005,72,0
937,C301XZSO 060005,JE CRC301 XZSO 200003A,70,0
938,C301XZSO 060005,JE CRC301 XZLC 060010,67,0
939,C301XZSO 060005,JE CRC301 XZSC 070003,67,0
940,C301XZLO 060005,JE CRC301 XZLC 060010,72,0
941,C301XZLO 060005,JE CRC301 XZLO 070004A,70,0
942,C301XZLO 060005,JE CRC301 XZLC 060011,67,0
943,C301XZLO 060005,JE CRC301 XZSO 090007,67,0
944,C301XZLO 060005,JE CRC301 UZ 06005,67,0
945,C301XZSC 060005,JE CRC301 XZSC 090005,78,0
946,C301XZSC 060005,JE CRC301 XZLC 060010,72,0
947,C301XZSC 060005,JE CRC301 XZSC 070003,72,0
948,C301XZSC 060005,JE CRC301 XZSC 050015,72,0
949,C301XZSC 060005,JE CRC301 FZSC 160005,72,0
950,C301XZLC 060005,JE CRC301 XZLC 060010,78,0
951,C301XZLC 060005,JE CRC301 XZLC 060011,72,0
952,C301XZLC 060005,JE CRC301 XZSC 090005,72,0
953,C301XZLC 060005,JE CRC301 LIC 060010,69,0
954,C301XZLC 060005,JE CRC301 LIC 060008,69,0
955,C301XV 060003,JE CRC301 XV 060004,75,0
956,C301XV 060003,JE CRC301 XV 060008,75,0
957,C301XV 060003,JE CRC301 XV 060001,75,0
958,C301XV 060003,JE CRC301 XV 030020,69,0
959,C301XV 060003,JE CRC301 XV 070006,69,0
960,C301XY 060003,JE CRC301 FY 060003,75,0
961,C301XY 060003,JE CRC301 XV 060004,69,0
962,C301XY 060003,CRC301 HY 050009,69,0
963,C301XY 060003,JE CRC301 XV 060008,69,0
964,C301XY 060003,JE CRC301 HS 060003,69,0
965,C301XZSO 060003,JE CRC301 XZSO 200003A,76,0
966,C301XZSO 060003,JE CRC301 XZSC 070003,72,0
967,C301XZSO 060003,JE CRC301 XZSO 090007,72,0
968,C301XZSO 060003,JE CRC301 HS 060003,71,0
969,C301XZSO 060003,JE CRC301 EZSO 090003B,70,0
970,C301XZLO 060003,JE CRC301 XZLC 060010,72,0
971,C301XZLO 060003,JE CRC301 XZLO 070004A,70,0
972,C301XZLO 060003,JE CRC301 XZSO 200003A,70,0
973,C301XZLO 060003,JE CRC301 XZLO 170003B,70,0
974,C301XZLO 060003,JE CRC301 LI 060003A,69,0
975,C301XZSC 060003,JE CRC301 XZSC 070003,78,0
976,C301XZSC 060003,JE CRC301 XZLC 060010,72,0
977,C301XZSC 060003,JE CRC301 XZSC 090005,72,0
978,C301XZSC 060003,JE CRC301 HS 060003,71,0
979,C301XZSC 060003,JE CRC301 XZSO 200003A,70,0
980,C301XZLC 060003,JE CRC301 XZLC 060010,78,0
981,C301XZLC 060003,JE CRC301 XZSC 070003,72,0
982,C301XZLC 060003,JE CRC301 XZLC 060011,72,0
983,C301XZLC 060003,JE CRC301 LI 060003A,69,0
984,C301XZLC 060003,JE CRC301 LIC 060010,69,0
985,C301XV 060004,JE CRC301 XV 060004,81,0
986,C301XV 060004,JE CRC301 XV 060008,75,0
987,C301XV 060004,JE CRC301 EV 060004,75,0
988,C301XV 060004,JE CRC301 XV 060001,75,0
989,C301XV 060004,JE CRC301 XV 030020,69,0
990,C301XY 060004,JE CRC301 XV 060004,75,0
991,C301XY 060004,JE CRC301 FY 060003,69,0
992,C301XY 060004,JE CRC301 TY 040004,69,0
993,C301XY 060004,CRC301 HY 050009,69,0
994,C301XY 060004,JE CRC301 XV 060008,69,0
995,C301XZSO 060004,JE CRC301 XZSO 090007,72,0
